السنة,الربع,المنطقة,النشاط الاقتصادي,حجم المنشأة,عدد المنشآت,عدد العاملين السعوديين,عدد السعوديين (ذكور),عدد السعوديين (إناث),عدد العاملين الغير سعوديين,عدد الغير سعوديين (ذكور),عدد الغير سعوديين (إناث),Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
2023,2,منطقة الحدود الشمالية,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,صغيرة,1.0,0.0,0.0,0.0,41.0,41.0,0.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متوسطة,,,,,,,,,,,,,,,,,
2023,2,منطقة الرياض,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,474.0,493.0,323.0,170.0,616.0,592.0,24.0,,,,,,,,,,
2023,2,منطقة الرياض,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,صغيرة,207.0,1815.0,1140.0,675.0,1297.0,1251.0,46.0,,,,,,,,,,
2023,2,منطقة الرياض,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متوسطة,40.0,2748.0,1825.0,923.0,1569.0,1418.0,151.0,,,,,,,,,,
2023,2,منطقة الرياض,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,كبيرة,13.0,21203.0,17030.0,4173.0,1372.0,1350.0,22.0,,,,,,,,,,
2023,2,منطقة القصيم,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,28.0,6.0,4.0,2.0,46.0,46.0,0.0,,,,,,,,,,
2023,2,منطقة القصيم,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,صغيرة,6.0,25.0,20.0,5.0,47.0,47.0,0.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,39.0,31.0,19.0,12.0,64.0,63.0,1.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,صغيرة,4.0,39.0,32.0,7.0,22.0,22.0,0.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,كبيرة,1.0,246.0,200.0,46.0,100.0,98.0,2.0,,,,,,,,,,
2023,2,منطقة تبوك,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,15.0,1.0,1.0,0.0,25.0,25.0,0.0,,,,,,,,,,
2023,2,منطقة جازان,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,16.0,1.0,0.0,1.0,34.0,34.0,0.0,,,,,,,,,,
2023,2,منطقة حائل,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,18.0,2.0,1.0,1.0,43.0,43.0,0.0,,,,,,,,,,
2023,2,منطقة عسير,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,25.0,9.0,4.0,5.0,36.0,35.0,1.0,,,,,,,,,,
2023,2,منطقة عسير,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,صغيرة,3.0,22.0,9.0,13.0,21.0,21.0,0.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,319.0,192.0,126.0,66.0,539.0,522.0,17.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,صغيرة,98.0,572.0,316.0,256.0,834.0,791.0,43.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متوسطة,18.0,1023.0,691.0,332.0,584.0,573.0,11.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,كبيرة,2.0,2808.0,2298.0,510.0,252.0,249.0,3.0,,,,,,,,,,
2023,2,منطقة نجران,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,9.0,2.0,0.0,2.0,16.0,16.0,0.0,,,,,,,,,,
2023,2,منطقة نجران,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,صغيرة,1.0,2.0,0.0,2.0,5.0,5.0,0.0,,,,,,,,,,
2023,2,المنطقة الشرقية,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متناهية الصغر,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,
2023,2,المنطقة الشرقية,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,صغيرة,8.0,121.0,72.0,49.0,32.0,29.0,3.0,,,,,,,,,,
2023,2,المنطقة الشرقية,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متوسطة,4.0,292.0,177.0,115.0,141.0,140.0,1.0,,,,,,,,,,
2023,2,المنطقة الشرقية,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,كبيرة,2.0,596.0,442.0,154.0,159.0,150.0,9.0,,,,,,,,,,
2023,2,منطقة الباحة,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متناهية الصغر,1.0,0.0,0.0,0.0,3.0,3.0,0.0,,,,,,,,,,
2023,2,منطقة الرياض,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متناهية الصغر,27.0,28.0,12.0,16.0,14.0,14.0,0.0,,,,,,,,,,
2023,2,منطقة الرياض,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,صغيرة,5.0,101.0,79.0,22.0,33.0,32.0,1.0,,,,,,,,,,
2023,2,منطقة الرياض,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متوسطة,9.0,932.0,673.0,259.0,331.0,316.0,15.0,,,,,,,,,,
2023,2,منطقة الرياض,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,كبيرة,7.0,3144.0,1954.0,1190.0,811.0,779.0,32.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متناهية الصغر,5.0,1.0,0.0,1.0,6.0,5.0,1.0,,,,,,,,,,
2023,2,منطقة جازان,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متناهية الصغر,1.0,1.0,1.0,0.0,2.0,2.0,0.0,,,,,,,,,,
2023,2,منطقة عسير,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متناهية الصغر,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متناهية الصغر,11.0,7.0,4.0,3.0,16.0,16.0,0.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,صغيرة,8.0,139.0,86.0,53.0,37.0,37.0,0.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متوسطة,5.0,603.0,373.0,230.0,219.0,209.0,10.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,كبيرة,1.0,886.0,452.0,434.0,374.0,308.0,66.0,,,,,,,,,,
2023,2,منطقة نجران,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متناهية الصغر,2.0,0.0,0.0,0.0,4.0,4.0,0.0,,,,,,,,,,
2023,2,المنطقة الشرقية,أبحاث الإعلان والسوق,متناهية الصغر,703.0,390.0,132.0,258.0,1338.0,1315.0,23.0,,,,,,,,,,
2023,2,المنطقة الشرقية,أبحاث الإعلان والسوق,صغيرة,199.0,973.0,412.0,561.0,1500.0,1473.0,27.0,,,,,,,,,,
2023,2,المنطقة الشرقية,أبحاث الإعلان والسوق,متوسطة,6.0,356.0,78.0,278.0,265.0,262.0,3.0,,,,,,,,,,
2023,2,المنطقة الشرقية,أبحاث الإعلان والسوق,كبيرة,3.0,572.0,512.0,60.0,583.0,580.0,3.0,,,,,,,,,,
2023,2,منطقة الباحة,أبحاث الإعلان والسوق,متناهية الصغر,30.0,17.0,12.0,5.0,61.0,61.0,0.0,,,,,,,,,,
2023,2,منطقة الباحة,أبحاث الإعلان والسوق,صغيرة,2.0,7.0,5.0,2.0,6.0,6.0,0.0,,,,,,,,,,
2023,2,منطقة الجوف,أبحاث الإعلان والسوق,متناهية الصغر,69.0,16.0,10.0,6.0,142.0,140.0,2.0,,,,,,,,,,
2023,2,منطقة الجوف,أبحاث الإعلان والسوق,صغيرة,3.0,7.0,3.0,4.0,18.0,18.0,0.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,أبحاث الإعلان والسوق,متناهية الصغر,31.0,6.0,1.0,5.0,58.0,58.0,0.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,أبحاث الإعلان والسوق,صغيرة,2.0,16.0,5.0,11.0,18.0,18.0,0.0,,,,,,,,,,
2023,2,منطقة الرياض,أبحاث الإعلان والسوق,متناهية الصغر,2102.0,1319.0,517.0,802.0,3530.0,3366.0,164.0,,,,,,,,,,
2023,2,منطقة الرياض,أبحاث الإعلان والسوق,صغيرة,611.0,3756.0,1482.0,2274.0,4531.0,4288.0,243.0,,,,,,,,,,
2023,2,منطقة الرياض,أبحاث الإعلان والسوق,متوسطة,37.0,1933.0,1028.0,905.0,1763.0,1506.0,257.0,,,,,,,,,,
2023,2,منطقة الرياض,أبحاث الإعلان والسوق,كبيرة,5.0,7616.0,6253.0,1363.0,1256.0,998.0,258.0,,,,,,,,,,
2023,2,منطقة القصيم,أبحاث الإعلان والسوق,متناهية الصغر,155.0,61.0,32.0,29.0,293.0,291.0,2.0,,,,,,,,,,
2023,2,منطقة القصيم,أبحاث الإعلان والسوق,صغيرة,38.0,136.0,51.0,85.0,265.0,262.0,3.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,أبحاث الإعلان والسوق,متناهية الصغر,242.0,94.0,40.0,54.0,452.0,440.0,12.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,أبحاث الإعلان والسوق,صغيرة,25.0,85.0,44.0,41.0,138.0,138.0,0.0,,,,,,,,,,
2023,2,منطقة تبوك,أبحاث الإعلان والسوق,متناهية الصغر,90.0,25.0,11.0,14.0,180.0,178.0,2.0,,,,,,,,,,
2023,2,منطقة تبوك,أبحاث الإعلان والسوق,صغيرة,8.0,34.0,15.0,19.0,57.0,54.0,3.0,,,,,,,,,,
2023,2,منطقة جازان,أبحاث الإعلان والسوق,متناهية الصغر,105.0,36.0,17.0,19.0,203.0,201.0,2.0,,,,,,,,,,
2023,2,منطقة جازان,أبحاث الإعلان والسوق,صغيرة,8.0,24.0,12.0,12.0,58.0,57.0,1.0,,,,,,,,,,
2023,2,منطقة حائل,أبحاث الإعلان والسوق,متناهية الصغر,76.0,25.0,10.0,15.0,146.0,146.0,0.0,,,,,,,,,,
2023,2,منطقة حائل,أبحاث الإعلان والسوق,صغيرة,4.0,10.0,0.0,10.0,18.0,18.0,0.0,,,,,,,,,,
2023,2,منطقة عسير,أبحاث الإعلان والسوق,متناهية الصغر,156.0,64.0,31.0,33.0,304.0,304.0,0.0,,,,,,,,,,
2023,2,منطقة عسير,أبحاث الإعلان والسوق,صغيرة,27.0,119.0,61.0,58.0,207.0,206.0,1.0,,,,,,,,,,
2023,2,منطقة عسير,أبحاث الإعلان والسوق,متوسطة,1.0,74.0,0.0,74.0,2.0,2.0,0.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,أبحاث الإعلان والسوق,متناهية الصغر,1597.0,766.0,316.0,450.0,2937.0,2744.0,193.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,أبحاث الإعلان والسوق,صغيرة,348.0,1860.0,789.0,1071.0,2728.0,2559.0,169.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,أبحاث الإعلان والسوق,متوسطة,19.0,870.0,395.0,475.0,828.0,743.0,85.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,أبحاث الإعلان والسوق,كبيرة,1.0,35.0,33.0,2.0,218.0,217.0,1.0,,,,,,,,,,
2023,2,منطقة نجران,أبحاث الإعلان والسوق,متناهية الصغر,47.0,13.0,8.0,5.0,107.0,105.0,2.0,,,,,,,,,,
2023,2,منطقة نجران,أبحاث الإعلان والسوق,صغيرة,10.0,30.0,11.0,19.0,79.0,79.0,0.0,,,,,,,,,,
2023,2,المنطقة الشرقية,الأنشطة البيطرية,متناهية الصغر,49.0,29.0,11.0,18.0,87.0,83.0,4.0,,,,,,,,,,
2023,2,المنطقة الشرقية,الأنشطة البيطرية,صغيرة,14.0,73.0,28.0,45.0,141.0,132.0,9.0,,,,,,,,,,
2023,2,منطقة الباحة,الأنشطة البيطرية,متناهية الصغر,2.0,1.0,0.0,1.0,2.0,2.0,0.0,,,,,,,,,,
2023,2,منطقة الجوف,الأنشطة البيطرية,متناهية الصغر,1.0,0.0,0.0,0.0,3.0,3.0,0.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,الأنشطة البيطرية,متناهية الصغر,5.0,3.0,2.0,1.0,9.0,9.0,0.0,,,,,,,,,,
2023,2,منطقة الرياض,الأنشطة البيطرية,متناهية الصغر,85.0,58.0,19.0,39.0,142.0,134.0,8.0,,,,,,,,,,
2023,2,منطقة الرياض,الأنشطة البيطرية,صغيرة,35.0,168.0,68.0,100.0,333.0,290.0,43.0,,,,,,,,,,
2023,2,منطقة الرياض,الأنشطة البيطرية,متوسطة,3.0,80.0,33.0,47.0,136.0,126.0,10.0,,,,,,,,,,
2023,2,منطقة القصيم,الأنشطة البيطرية,متناهية الصغر,19.0,6.0,2.0,4.0,31.0,29.0,2.0,,,,,,,,,,
2023,2,منطقة القصيم,الأنشطة البيطرية,صغيرة,4.0,13.0,10.0,3.0,13.0,13.0,0.0,,,,,,,,,,
2023,2,منطقة القصيم,الأنشطة البيطرية,متوسطة,1.0,35.0,32.0,3.0,58.0,58.0,0.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,الأنشطة البيطرية,متناهية الصغر,17.0,3.0,1.0,2.0,34.0,33.0,1.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,الأنشطة البيطرية,صغيرة,4.0,16.0,5.0,11.0,25.0,21.0,4.0,,,,,,,,,,
2023,2,منطقة تبوك,الأنشطة البيطرية,متناهية الصغر,8.0,7.0,5.0,2.0,15.0,15.0,0.0,,,,,,,,,,
2023,2,منطقة تبوك,الأنشطة البيطرية,صغيرة,2.0,8.0,1.0,7.0,19.0,18.0,1.0,,,,,,,,,,
2023,2,منطقة جازان,الأنشطة البيطرية,متناهية الصغر,6.0,2.0,2.0,0.0,11.0,11.0,0.0,,,,,,,,,,
2023,2,منطقة جازان,الأنشطة البيطرية,صغيرة,1.0,5.0,0.0,5.0,9.0,9.0,0.0,,,,,,,,,,
2023,2,منطقة حائل,الأنشطة البيطرية,متناهية الصغر,10.0,2.0,1.0,1.0,15.0,14.0,1.0,,,,,,,,,,
2023,2,منطقة حائل,الأنشطة البيطرية,صغيرة,1.0,1.0,0.0,1.0,6.0,6.0,0.0,,,,,,,,,,
2023,2,منطقة عسير,الأنشطة البيطرية,متناهية الصغر,33.0,5.0,1.0,4.0,55.0,54.0,1.0,,,,,,,,,,
2023,2,منطقة عسير,الأنشطة البيطرية,صغيرة,3.0,8.0,4.0,4.0,26.0,24.0,2.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,الأنشطة البيطرية,متناهية الصغر,60.0,30.0,8.0,22.0,110.0,102.0,8.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,الأنشطة البيطرية,صغيرة,18.0,92.0,20.0,72.0,173.0,148.0,25.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,الأنشطة البيطرية,متوسطة,1.0,22.0,7.0,15.0,44.0,37.0,7.0,,,,,,,,,,
2023,2,منطقة نجران,الأنشطة البيطرية,متناهية الصغر,10.0,3.0,2.0,1.0,17.0,17.0,0.0,,,,,,,,,,
2023,2,المنطقة الشرقية,الأنشطة القانونية وأنشطة المحاسبة,متناهية الصغر,313.0,474.0,295.0,179.0,286.0,277.0,9.0,,,,,,,,,,
2023,2,المنطقة الشرقية,الأنشطة القانونية وأنشطة المحاسبة,صغيرة,130.0,867.0,546.0,321.0,559.0,539.0,20.0,,,,,,,,,,
2023,2,المنطقة الشرقية,الأنشطة القانونية وأنشطة المحاسبة,متوسطة,9.0,458.0,261.0,197.0,297.0,292.0,5.0,,,,,,,,,,
2023,2,منطقة الباحة,الأنشطة القانونية وأنشطة المحاسبة,متناهية الصغر,13.0,13.0,7.0,6.0,14.0,14.0,0.0,,,,,,,,,,
2023,2,منطقة الباحة,الأنشطة القانونية وأنشطة المحاسبة,صغيرة,,,,,,,,,,,,,,,,,
2023,2,منطقة الجوف,الأنشطة القانونية وأنشطة المحاسبة,متناهية الصغر,31.0,43.0,27.0,16.0,23.0,23.0,0.0,,,,,,,,,,
2023,2,منطقة الجوف,الأنشطة القانونية وأنشطة المحاسبة,صغيرة,9.0,73.0,48.0,25.0,7.0,7.0,0.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,الأنشطة القانونية وأنشطة المحاسبة,متناهية الصغر,10.0,14.0,11.0,3.0,6.0,6.0,0.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,الأنشطة القانونية وأنشطة المحاسبة,صغيرة,1.0,8.0,5.0,3.0,5.0,5.0,0.0,,,,,,,,,,
2023,2,منطقة الرياض,الأنشطة القانونية وأنشطة المحاسبة,متناهية الصغر,1613.0,1678.0,1086.0,592.0,2140.0,2097.0,43.0,,,,,,,,,,
2023,2,منطقة الرياض,الأنشطة القانونية وأنشطة المحاسبة,صغيرة,515.0,4148.0,2519.0,1629.0,2659.0,2536.0,123.0,,,,,,,,,,
2023,2,منطقة الرياض,الأنشطة القانونية وأنشطة المحاسبة,متوسطة,26.0,1168.0,710.0,458.0,1096.0,1051.0,45.0,,,,,,,,,,
2023,2,منطقة الرياض,الأنشطة القانونية وأنشطة المحاسبة,كبيرة,3.0,784.0,435.0,349.0,810.0,757.0,53.0,,,,,,,,,,
2023,2,منطقة القصيم,الأنشطة القانونية وأنشطة المحاسبة,متناهية الصغر,92.0,123.0,73.0,50.0,77.0,75.0,2.0,,,,,,,,,,
2023,2,منطقة القصيم,الأنشطة القانونية وأنشطة المحاسبة,صغيرة,18.0,138.0,79.0,59.0,27.0,27.0,0.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,الأنشطة القانونية وأنشطة المحاسبة,متناهية الصغر,91.0,128.0,88.0,40.0,85.0,80.0,5.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,الأنشطة القانونية وأنشطة المحاسبة,صغيرة,31.0,270.0,161.0,109.0,106.0,104.0,2.0,,,,,,,,,,
2023,2,منطقة تبوك,الأنشطة القانونية وأنشطة المحاسبة,متناهية الصغر,24.0,28.0,12.0,16.0,20.0,20.0,0.0,,,,,,,,,,
2023,2,منطقة تبوك,الأنشطة القانونية وأنشطة المحاسبة,صغيرة,9.0,75.0,35.0,40.0,8.0,8.0,0.0,,,,,,,,,,
2023,2,منطقة جازان,الأنشطة القانونية وأنشطة المحاسبة,متناهية الصغر,41.0,49.0,34.0,15.0,48.0,48.0,0.0,,,,,,,,,,
2023,2,منطقة جازان,الأنشطة القانونية وأنشطة المحاسبة,صغيرة,9.0,93.0,62.0,31.0,15.0,15.0,0.0,,,,,,,,,,
2023,2,منطقة حائل,الأنشطة القانونية وأنشطة المحاسبة,متناهية الصغر,35.0,45.0,28.0,17.0,26.0,24.0,2.0,,,,,,,,,,
2023,2,منطقة حائل,الأنشطة القانونية وأنشطة المحاسبة,صغيرة,7.0,50.0,41.0,9.0,19.0,19.0,0.0,,,,,,,,,,
2023,2,منطقة عسير,الأنشطة القانونية وأنشطة المحاسبة,متناهية الصغر,83.0,83.0,65.0,18.0,84.0,84.0,0.0,,,,,,,,,,
2023,2,منطقة عسير,الأنشطة القانونية وأنشطة المحاسبة,صغيرة,10.0,72.0,54.0,18.0,47.0,47.0,0.0,,,,,,,,,,
2023,2,منطقة عسير,الأنشطة القانونية وأنشطة المحاسبة,متوسطة,2.0,67.0,35.0,32.0,81.0,81.0,0.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,الأنشطة القانونية وأنشطة المحاسبة,متناهية الصغر,816.0,1152.0,712.0,440.0,740.0,693.0,47.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,الأنشطة القانونية وأنشطة المحاسبة,صغيرة,311.0,2436.0,1511.0,925.0,1310.0,1235.0,75.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,الأنشطة القانونية وأنشطة المحاسبة,متوسطة,13.0,934.0,555.0,379.0,802.0,775.0,27.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,الأنشطة القانونية وأنشطة المحاسبة,كبيرة,1.0,175.0,59.0,116.0,132.0,127.0,5.0,,,,,,,,,,
2023,2,منطقة نجران,الأنشطة القانونية وأنشطة المحاسبة,متناهية الصغر,39.0,14.0,9.0,5.0,70.0,69.0,1.0,,,,,,,,,,
2023,2,منطقة نجران,الأنشطة القانونية وأنشطة المحاسبة,صغيرة,3.0,14.0,9.0,5.0,20.0,20.0,0.0,,,,,,,,,,
2023,2,المنطقة الشرقية,الأنشطة المهنية والعلمية والتقنية الأخرى,متناهية الصغر,226.0,176.0,70.0,106.0,337.0,286.0,51.0,,,,,,,,,,
2023,2,المنطقة الشرقية,الأنشطة المهنية والعلمية والتقنية الأخرى,صغيرة,30.0,177.0,75.0,102.0,220.0,193.0,27.0,,,,,,,,,,
2023,2,المنطقة الشرقية,الأنشطة المهنية والعلمية والتقنية الأخرى,كبيرة,1.0,215.0,183.0,32.0,302.0,300.0,2.0,,,,,,,,,,
2023,2,منطقة الباحة,الأنشطة المهنية والعلمية والتقنية الأخرى,متناهية الصغر,14.0,3.0,2.0,1.0,32.0,29.0,3.0,,,,,,,,,,
